customer_id,product_id,browse_date,time_spent_seconds,pages_viewed,added_to_cart
C1944,P0035,2026-04-30 22:15:36,18,3,0
C1421,P0175,2026-05-05 03:04:56,310,14,0
C0725,P0154,2026-01-16 03:45:50,7,3,0
C1576,P0196,2025-08-20 01:00:10,499,1,0
C1415,P0117,2026-05-23 16:07:07,56,8,0
C1419,P0155,2026-05-31 20:18:25,146,6,0
C1488,P0046,2026-03-15 10:55:57,242,10,0
C0664,P0061,2026-04-05 05:06:42,534,6,0
C0649,P0145,2025-10-29 11:21:38,182,5,1
C1030,P0085,2025-12-24 01:22:48,311,4,1
C0327,P0100,2025-09-15 05:19:47,399,12,0
C1550,P0029,2025-06-12 03:34:27,334,2,0
C0773,P0200,2025-07-06 12:40:54,382,12,1
C1624,P0057,2026-04-24 06:30:29,542,6,0
C1168,P0060,2026-03-27 03:10:34,79,3,1
C1599,P0192,2025-06-29 11:46:59,279,2,1
C1616,P0171,2025-07-18 14:26:01,489,9,0
C0255,P0131,2025-11-14 21:46:16,130,8,0
C1574,P0068,2026-05-26 23:50:57,208,12,1
C1759,P0080,2025-07-11 00:23:20,302,6,1
C0334,P0127,2025-12-22 11:20:56,203,12,0
C1189,P0132,2025-07-07 06:39:22,231,10,0
C1580,P0195,2026-01-31 14:15:36,200,6,0
C1228,P0062,2025-08-19 19:05:50,261,1,0
C1296,P0009,2025-09-21 03:44:44,205,11,0
C0887,P0137,2025-08-13 21:39:16,123,9,0
C0399,P0066,2026-01-04 04:03:41,335,11,0
C1544,P0183,2025-12-03 03:59:40,484,6,0
C1717,P0148,2026-05-27 14:46:01,359,8,0
C1522,P0113,2025-06-13 21:20:27,111,2,1
C0825,P0117,2025-12-15 07:12:41,151,7,0
C1439,P0040,2025-08-05 00:17:46,402,7,0
C0636,P0123,2026-02-23 18:18:44,213,5,0
C0428,P0137,2025-07-06 18:09:38,113,9,0
C0348,P0050,2026-04-12 09:17:16,109,4,0
C1397,P0027,2026-01-06 10:59:55,277,9,0
C0649,P0084,2025-07-19 05:30:44,305,2,0
C1568,P0045,2026-05-02 22:27:26,269,14,0
C1620,P0166,2026-04-29 23:04:48,320,1,0
C1020,P0005,2026-03-16 00:29:39,67,3,0
C1700,P0065,2026-03-12 02:07:33,205,14,0
C0152,P0132,2026-03-18 11:58:17,466,9,1
C0196,P0025,2026-03-28 10:16:20,206,3,1
C1015,P0135,2025-10-29 01:53:09,238,13,0
C0708,P0043,2026-02-03 10:24:22,61,4,1
C1528,P0142,2025-11-30 16:45:13,588,11,0
C0640,P0106,2025-10-11 00:02:37,169,7,1
C1095,P0153,2026-03-27 06:30:07,583,10,0
C1796,P0106,2025-11-27 03:06:29,232,13,0
C1866,P0126,2026-04-10 03:56:38,250,3,1
C1693,P0116,2026-01-06 02:22:34,439,2,0
C1466,P0172,2026-05-05 04:50:05,20,1,1
C1776,P0130,2026-02-13 01:58:21,60,7,0
C0284,P0193,2026-04-14 09:57:16,521,10,0
C1302,P0117,2025-10-28 03:47:24,273,1,0
C0400,P0086,2025-07-11 06:30:38,324,3,0
C1103,P0186,2026-05-08 15:37:26,178,4,0
C1642,P0063,2025-08-20 18:51:59,80,12,1
C1857,P0117,2025-08-11 05:30:32,85,9,0
C1664,P0183,2025-09-10 00:52:45,75,9,0
C0854,P0154,2025-12-04 07:31:44,75,14,0
C1071,P0079,2025-10-21 06:26:33,426,5,0
C0910,P0130,2025-07-13 16:31:44,460,13,1
C1655,P0198,2025-11-27 07:47:07,509,1,0
C1024,P0006,2026-05-22 23:59:06,248,10,0
C0382,P0103,2025-06-14 08:24:13,493,5,0
C1678,P0037,2025-10-13 21:13:37,524,7,0
C1357,P0141,2026-02-15 14:14:44,300,11,0
C0860,P0186,2025-07-05 14:56:50,534,9,0
C1107,P0166,2026-03-19 05:16:11,292,6,0
C0706,P0025,2025-09-03 17:17:58,463,1,0
C0344,P0194,2025-12-20 21:55:15,162,1,0
C0104,P0034,2026-04-19 10:19:58,106,6,1
C0325,P0176,2026-01-25 18:33:34,596,13,0
C0474,P0031,2025-07-22 05:47:48,67,7,0
C0304,P0061,2026-01-14 10:18:28,400,14,0
C1976,P0018,2026-01-30 04:12:02,415,12,0
C0466,P0080,2025-11-17 02:23:27,81,10,0
C0733,P0137,2026-01-21 04:06:56,544,9,0
C0077,P0164,2026-06-04 13:07:58,13,14,0
C1331,P0076,2026-04-02 05:09:23,249,10,0
C0185,P0032,2026-02-14 20:42:52,573,6,0
C1396,P0144,2025-12-09 07:18:38,60,7,0
C1297,P0166,2026-01-10 02:43:04,460,3,0
C0670,P0186,2026-03-12 04:24:22,82,6,0
C0108,P0017,2025-09-10 05:41:37,19,2,0
C1328,P0160,2025-06-11 12:10:52,209,5,1
C1137,P0168,2025-09-10 02:17:07,257,9,0
C1210,P0091,2026-01-31 17:33:17,231,12,0
C0354,P0111,2026-02-14 04:04:43,5,9,0
C1584,P0159,2026-02-07 11:09:16,424,12,0
C1185,P0161,2025-10-20 15:30:36,132,2,0
C1175,P0188,2026-03-15 10:32:29,475,10,0
C1054,P0045,2025-11-22 07:57:17,84,7,1
C0240,P0045,2025-06-13 11:53:32,594,1,0
C1932,P0093,2026-02-13 19:06:21,284,4,1
C0269,P0148,2025-08-28 02:09:28,339,8,0
C1077,P0068,2025-06-08 22:12:45,38,12,0
C1842,P0130,2026-05-28 00:00:21,253,14,0
C1434,P0179,2026-03-19 09:40:33,51,10,0
C0852,P0106,2026-04-14 15:35:33,380,4,0
C1611,P0122,2026-02-06 11:32:15,206,13,0
C1943,P0165,2025-08-06 10:34:07,301,4,1
C1747,P0082,2025-09-22 04:36:31,70,8,0
C1446,P0028,2025-06-27 20:11:10,497,2,1
C0962,P0061,2026-01-22 19:44:44,79,10,0
C0939,P0059,2025-12-29 21:10:54,390,7,0
C1641,P0165,2026-02-16 10:31:22,203,4,0
C1378,P0035,2026-01-25 14:21:35,166,5,0
C0982,P0031,2026-03-25 23:39:53,475,3,0
C1988,P0024,2025-12-26 10:05:37,427,12,0
C0694,P0167,2025-10-16 13:24:20,151,6,0
C1712,P0163,2025-06-11 07:00:19,420,14,0
C1583,P0192,2026-04-21 20:32:26,107,9,0
C0419,P0094,2025-07-26 09:41:35,46,13,0
C0966,P0124,2026-01-21 21:11:19,18,8,0
C1977,P0050,2025-11-19 19:37:37,489,13,0
C0872,P0039,2025-12-27 18:05:12,187,4,0
C1906,P0037,2025-12-05 22:17:14,18,11,1
C0635,P0083,2026-03-24 09:42:31,163,14,0
C1353,P0102,2026-04-17 00:35:56,87,12,0
C1604,P0048,2025-06-26 06:12:57,573,11,1
C1046,P0132,2026-04-27 03:46:36,469,8,0
C1326,P0187,2026-01-26 08:21:35,271,11,0
C1144,P0056,2025-07-20 07:01:55,42,5,0
C0021,P0110,2025-10-31 13:37:20,398,10,1
C0987,P0136,2026-01-27 14:48:17,12,12,0
C0328,P0119,2025-10-24 01:15:52,294,11,0
C0511,P0144,2026-05-22 06:33:40,365,13,1
C1623,P0150,2026-01-21 18:30:31,224,3,1
C0107,P0069,2025-11-22 21:52:28,290,13,0
C0008,P0038,2026-03-11 03:11:51,193,1,0
C0108,P0065,2026-01-31 15:28:36,583,14,0
C0346,P0095,2026-02-14 05:24:26,332,11,0
C1723,P0046,2025-12-02 08:53:56,204,13,0
C1443,P0039,2026-01-04 21:44:01,311,4,0
C1657,P0080,2026-01-25 14:14:24,81,4,0
C0179,P0133,2025-12-04 13:20:21,280,8,0
C1188,P0034,2026-03-23 21:34:41,382,13,0
C0638,P0054,2026-01-21 03:48:39,393,9,1
C1682,P0183,2025-12-15 01:09:52,310,8,0
C1243,P0173,2025-10-04 09:52:08,276,6,0
C1492,P0013,2025-08-25 14:36:04,24,2,0
C0995,P0047,2026-04-06 14:48:35,507,3,1
C1453,P0165,2025-12-08 01:10:47,314,6,1
C0014,P0132,2026-05-20 13:18:54,443,7,0
C0740,P0162,2025-09-24 04:08:16,267,3,0
C1967,P0002,2026-02-10 13:34:51,238,9,0
C1852,P0024,2025-10-10 15:30:09,275,14,0
C1718,P0134,2025-08-22 00:31:55,85,2,0
C0276,P0115,2026-05-17 08:51:38,469,8,1
C1063,P0180,2025-07-14 06:40:47,292,12,0
C0876,P0027,2026-01-24 12:03:35,184,1,1
C1215,P0074,2025-10-03 20:30:53,451,1,1
C1521,P0049,2026-04-10 08:54:07,488,1,0
C0722,P0116,2025-07-10 04:51:27,539,2,0
C1352,P0141,2025-09-19 05:52:06,411,9,0
C1726,P0182,2026-01-29 04:44:27,152,6,1
C0495,P0180,2025-12-24 08:21:27,27,9,0
C1699,P0067,2025-08-10 10:21:55,562,1,0
C0941,P0147,2026-04-30 18:18:16,226,7,0
C1039,P0123,2025-11-28 23:38:08,82,2,0
C0807,P0018,2026-02-23 22:09:06,458,11,0
C0928,P0021,2026-02-08 02:55:08,428,12,0
C1051,P0002,2026-02-27 06:06:02,468,7,0
C0824,P0107,2025-09-10 12:50:27,387,13,1
C1406,P0184,2025-11-02 00:56:39,198,14,1
C0056,P0028,2025-12-06 23:46:06,587,2,0
C1984,P0184,2026-05-14 00:56:40,429,7,1
C1892,P0041,2025-07-09 14:44:40,488,12,0
C0260,P0185,2026-03-09 08:07:20,88,14,0
C0440,P0159,2025-08-08 14:47:15,523,10,1
C1869,P0182,2026-01-05 01:07:32,140,7,0
C1733,P0172,2026-04-17 11:11:00,594,12,0
C0690,P0027,2025-07-12 23:00:15,124,9,0
C1332,P0196,2026-03-19 23:01:41,281,2,1
C0295,P0015,2025-12-27 17:40:00,57,6,0
C1456,P0052,2026-04-24 13:06:48,76,12,1
C0469,P0144,2025-06-11 03:59:42,551,1,0
C0201,P0099,2025-10-03 15:46:39,470,12,0
C1619,P0048,2026-01-30 08:22:44,383,8,0
C1919,P0177,2026-06-03 12:17:03,56,1,1
C0834,P0064,2025-10-09 15:17:07,12,6,0
C0025,P0194,2025-06-29 00:24:53,461,13,0
C0198,P0094,2026-05-18 23:31:18,441,2,0
C1991,P0122,2026-01-25 02:08:41,591,8,0
C1830,P0168,2026-03-06 06:20:51,43,10,1
C0364,P0017,2026-03-05 13:24:23,139,6,1
C1256,P0039,2025-09-08 13:54:31,51,4,0
C1856,P0095,2025-12-27 17:29:18,365,13,0
C1170,P0149,2026-04-07 06:44:45,372,1,1
C1252,P0008,2025-11-23 19:30:00,559,4,0
C0181,P0085,2026-03-27 23:57:35,159,3,0
C1559,P0115,2025-11-07 02:31:07,439,11,0
C1123,P0104,2025-06-22 07:07:57,376,3,0
C1386,P0112,2026-06-05 01:30:19,457,4,0
C1193,P0072,2025-09-29 09:50:43,143,7,0
C1263,P0180,2025-11-18 21:51:04,565,6,0
C1327,P0072,2025-06-09 01:45:33,267,2,0
C0222,P0077,2026-05-01 04:23:00,66,7,0
C1181,P0038,2025-10-28 09:54:50,129,5,1
C1876,P0161,2026-03-03 21:31:19,545,2,1
C1615,P0023,2025-11-07 01:52:03,110,3,1
C1381,P0173,2026-02-20 02:20:57,6,9,1
C0369,P0178,2025-11-07 05:51:38,112,4,0
C0180,P0037,2025-12-22 06:29:46,588,11,1
C0175,P0123,2026-02-18 08:34:41,231,6,0
C0444,P0045,2025-09-28 21:33:34,432,3,0
C0765,P0146,2025-09-21 09:11:38,69,9,0
C1819,P0135,2026-01-29 16:23:22,432,10,0
C0925,P0044,2026-03-23 09:07:39,111,4,0
C0659,P0006,2026-05-19 14:36:06,163,9,0
C1492,P0165,2026-02-07 10:24:11,159,13,1
C1321,P0128,2025-06-29 20:30:48,502,5,1
C0993,P0024,2025-06-24 09:00:05,249,12,0
C1386,P0098,2025-12-03 05:34:13,525,2,1
C0759,P0056,2026-04-18 17:31:27,418,6,0
C1774,P0081,2025-09-08 20:18:39,360,13,0
C0839,P0016,2026-02-09 08:39:02,49,1,0
C0651,P0070,2026-05-09 05:12:17,152,3,0
C1260,P0191,2026-03-24 02:38:18,109,10,0
C1786,P0140,2026-04-10 14:54:13,450,14,1
C1244,P0042,2026-02-13 05:20:28,446,5,0
C0873,P0155,2026-02-01 04:15:53,32,10,0
C0475,P0116,2026-01-01 14:06:49,309,10,1
C1429,P0001,2026-03-17 10:35:39,506,12,0
C1264,P0058,2026-05-23 05:45:43,341,10,0
C1433,P0077,2026-04-04 01:35:02,221,8,1
C0837,P0006,2025-10-22 09:20:33,27,4,0
C0670,P0054,2026-01-30 19:54:02,271,6,0
C1291,P0077,2026-05-27 03:53:55,454,5,0
C1635,P0036,2026-02-16 15:28:08,405,12,0
C0220,P0150,2026-05-30 13:11:53,275,11,0
C0792,P0195,2025-10-18 17:38:06,290,6,1
C1786,P0066,2025-07-26 00:47:38,321,14,0
C1321,P0082,2025-12-27 15:02:45,311,12,0
C0351,P0013,2026-02-20 08:36:05,496,12,0
C1618,P0009,2025-07-11 07:34:00,501,5,0
C1584,P0049,2026-03-02 02:56:35,444,8,0
C1899,P0024,2025-11-25 23:53:37,112,5,0
C1279,P0033,2025-11-24 18:41:46,27,13,0
C0566,P0053,2025-11-07 18:07:23,53,14,0
C0590,P0080,2026-03-15 21:47:48,362,10,0
C1468,P0103,2025-10-08 22:14:44,350,1,1
C1440,P0121,2026-02-06 17:46:13,467,4,1
C1685,P0146,2026-04-26 12:24:58,482,12,0
C0890,P0141,2025-11-16 07:52:52,412,14,0
C1922,P0083,2025-11-26 04:06:11,115,12,0
C1903,P0025,2025-06-16 01:48:47,54,14,0
C1158,P0076,2025-09-12 10:06:37,347,14,0
C1310,P0166,2025-07-01 05:59:32,318,14,0
C0297,P0094,2025-11-06 19:55:32,573,10,0
C1188,P0064,2025-08-28 19:18:15,501,2,0
C0016,P0088,2025-12-14 21:11:50,82,10,0
C0072,P0014,2026-02-10 05:11:42,291,2,0
C0880,P0068,2025-08-27 22:21:34,197,7,0
C0980,P0123,2025-08-14 05:41:52,172,9,0
C0508,P0025,2026-01-15 14:16:37,106,6,0
C0794,P0040,2025-12-23 01:11:17,426,4,0
C0775,P0158,2025-06-25 18:57:04,124,3,0
C1767,P0035,2026-02-22 03:38:59,492,1,1
C1697,P0078,2026-06-03 03:32:18,42,10,0
C0441,P0028,2025-12-05 15:44:10,466,4,0
C1318,P0144,2026-05-21 12:34:19,96,1,0
C0006,P0169,2025-08-14 17:43:52,275,12,0
C1923,P0043,2025-07-06 06:35:47,563,3,1
C0526,P0194,2025-07-27 00:46:52,161,4,1
C1690,P0115,2025-10-09 07:03:17,400,2,0
C1681,P0035,2025-12-14 19:18:36,526,6,1
C0745,P0171,2025-10-19 03:34:17,537,3,0
C0368,P0126,2026-03-25 22:38:17,217,12,0
C1708,P0005,2026-02-22 11:49:52,235,9,0
C1909,P0146,2025-10-15 03:56:03,153,8,1
C1516,P0074,2025-10-14 15:37:19,173,9,1
C0792,P0152,2025-07-17 02:07:59,228,8,1
C1761,P0038,2026-01-04 02:50:00,48,9,0
C0504,P0187,2026-04-27 18:55:19,245,2,0
C0843,P0095,2025-09-12 08:32:46,27,12,0
C0598,P0043,2026-02-16 17:34:46,470,8,0
C0303,P0169,2025-10-23 00:45:48,179,7,0
C1556,P0109,2026-04-28 19:21:48,197,4,0
C0836,P0024,2025-07-28 07:46:52,40,13,0
C0898,P0028,2025-09-18 21:13:07,158,7,0
C0719,P0164,2025-10-18 00:48:34,95,6,0
C1955,P0103,2026-01-25 04:03:00,554,3,0
C1252,P0094,2025-12-07 02:38:40,42,13,0
C0500,P0187,2026-05-17 08:08:59,47,7,0
C1650,P0004,2025-09-25 11:17:14,521,4,0
C1764,P0123,2026-01-22 15:59:27,340,9,1
C0974,P0011,2025-09-05 03:32:23,166,6,0
C1934,P0120,2025-07-10 11:30:17,447,7,0
C1562,P0171,2025-07-02 16:38:23,234,11,0
C0096,P0006,2025-11-06 09:24:18,358,8,1
C1160,P0094,2025-10-23 06:28:46,477,8,0
C0430,P0169,2025-07-11 00:49:50,541,6,0
C1170,P0012,2026-06-01 09:09:51,91,3,0
C0109,P0167,2025-07-28 22:58:17,349,10,0
C1758,P0074,2026-05-12 16:45:45,498,13,0
C0822,P0157,2025-10-08 16:46:57,195,13,0
C0933,P0142,2026-04-02 16:09:02,77,8,0
C1191,P0168,2026-03-13 04:16:43,570,3,1
C1463,P0111,2026-06-08 01:35:12,535,2,0
C0974,P0050,2025-09-24 06:38:37,514,14,0
C1720,P0185,2025-09-17 00:27:33,343,14,0
C0819,P0054,2026-06-03 04:27:44,511,10,1
C1105,P0118,2025-10-18 06:30:06,160,3,0
C0795,P0176,2025-08-31 08:47:15,504,9,1
C0147,P0179,2025-09-24 04:03:30,523,13,0
C1707,P0069,2025-10-11 10:12:15,190,8,1
C0682,P0042,2026-04-22 14:54:26,17,10,0
C1298,P0042,2025-09-03 15:54:46,55,4,0
C0369,P0144,2025-11-20 16:36:01,361,3,0
C1278,P0079,2026-01-28 20:58:49,510,2,0
C1709,P0150,2025-09-22 08:37:45,492,7,0
C1083,P0190,2025-08-24 19:53:02,117,4,0
C0755,P0054,2025-12-13 08:29:29,573,9,1
C1431,P0111,2026-01-14 19:26:49,64,9,0
C0728,P0055,2025-11-05 21:57:05,67,8,1
C1023,P0055,2026-05-29 01:07:00,542,1,0
C1599,P0173,2026-03-20 09:32:48,77,7,0
C1249,P0065,2026-05-13 21:36:03,585,8,0
C0009,P0198,2025-07-22 16:58:17,32,8,1
C1935,P0134,2026-05-15 19:14:28,31,6,0
C1220,P0085,2025-11-16 00:48:18,34,2,1
C1123,P0131,2025-08-15 11:09:58,194,12,0
C1627,P0030,2025-06-21 21:05:19,42,5,0
C0572,P0038,2026-04-28 19:43:28,364,2,1
C0180,P0029,2026-05-07 16:11:41,116,6,0
C1468,P0021,2025-06-19 03:12:46,149,9,0
C1523,P0146,2026-03-01 14:22:56,445,7,0
C0421,P0060,2026-05-26 00:26:52,170,12,0
C1227,P0113,2026-04-02 04:21:09,472,9,1
C0385,P0058,2025-06-22 05:38:58,259,5,1
C0023,P0137,2026-04-04 05:59:46,343,13,1
C0823,P0110,2025-06-20 06:09:53,376,3,0
C1854,P0087,2025-11-05 00:23:25,223,11,1
C1447,P0100,2025-09-04 08:00:15,464,7,0
C0027,P0174,2025-07-01 04:59:59,227,2,0
C1172,P0168,2025-12-15 07:18:57,355,10,0
C0415,P0038,2025-10-01 02:02:58,433,9,0
C0905,P0137,2026-03-24 13:51:18,83,13,0
C1920,P0022,2026-01-02 02:43:22,548,2,1
C0474,P0142,2026-05-02 12:01:25,255,6,1
C0610,P0136,2025-10-17 18:43:38,488,5,0
C1336,P0046,2026-04-17 08:33:53,559,8,0
C1756,P0046,2025-07-22 22:10:03,240,6,1
C0084,P0031,2025-09-06 07:07:00,165,12,0
C0071,P0008,2026-02-14 21:37:15,56,13,0
C0293,P0170,2026-03-18 17:51:07,469,5,1
C1574,P0099,2025-10-15 02:18:20,384,7,0
C1502,P0006,2026-03-01 13:19:37,584,3,0
C0357,P0163,2025-12-02 10:03:23,205,6,0
C1037,P0187,2025-12-28 12:10:55,290,4,1
C1892,P0002,2026-02-08 14:18:50,574,4,0
C0840,P0173,2026-02-10 17:19:40,494,2,1
C1929,P0126,2025-10-09 06:28:49,337,2,1
C1999,P0032,2025-12-31 09:24:12,47,13,1
C1375,P0078,2026-06-01 09:35:20,563,14,0
C1968,P0055,2026-04-21 23:48:39,417,3,0
C1371,P0137,2026-04-04 23:08:40,41,11,0
C0092,P0052,2025-08-02 16:01:32,189,8,0
C1052,P0036,2026-01-14 00:27:44,376,2,0
C0345,P0163,2026-01-20 09:49:54,200,14,1
C0167,P0090,2026-04-17 21:52:44,268,8,0
C1232,P0015,2026-05-07 03:30:21,267,10,0
C1809,P0086,2025-08-26 01:37:48,580,12,0
C0722,P0056,2026-04-06 11:20:21,178,5,0
C1040,P0197,2026-04-10 15:44:26,262,4,1
C1372,P0105,2026-04-24 00:34:13,291,9,1
C1444,P0047,2026-01-19 18:02:20,47,1,1
C0818,P0001,2026-05-29 15:25:29,445,10,1
C1052,P0086,2026-03-23 11:52:05,557,12,1
C0659,P0089,2026-01-31 21:28:25,171,11,0
C1610,P0007,2026-02-04 07:39:42,361,4,0
C1724,P0052,2026-04-10 22:37:38,238,8,0
C1050,P0125,2026-05-20 15:29:54,350,10,1
C0522,P0017,2026-01-18 20:04:39,249,14,0
C0770,P0112,2025-09-25 22:20:12,543,9,0
C1607,P0176,2025-08-08 07:02:38,206,8,0
C0118,P0009,2026-05-09 09:47:23,27,7,0
C0240,P0073,2026-03-12 03:52:14,31,8,1
C1885,P0081,2026-01-30 09:55:27,203,11,1
C0775,P0092,2025-08-23 21:34:07,88,12,0
C1959,P0040,2026-03-17 13:23:00,458,9,0
C1001,P0059,2026-04-09 11:20:33,346,1,0
C1489,P0112,2025-08-08 04:12:51,346,2,0
C0062,P0008,2025-09-10 01:26:58,433,2,0
C1752,P0060,2025-12-18 21:11:17,351,14,0
C1328,P0103,2026-01-12 15:29:37,249,5,0
C0824,P0012,2025-09-12 00:40:40,416,14,0
C1241,P0004,2025-09-03 06:07:04,478,4,1
C1202,P0131,2026-02-25 06:28:02,21,7,0
C0830,P0048,2026-05-20 00:53:07,66,5,0
C1683,P0103,2026-01-23 11:54:04,370,2,0
C1763,P0177,2025-09-10 00:24:01,492,2,0
C0431,P0091,2025-06-29 19:38:47,493,6,0
C0370,P0178,2025-07-13 23:58:08,414,8,0
C1614,P0014,2026-01-08 10:58:37,210,9,0
C1764,P0132,2025-09-14 20:29:22,86,14,0
C0762,P0193,2026-01-13 22:31:01,193,4,0
C1098,P0010,2026-01-03 03:06:32,220,2,1
C0445,P0155,2025-08-25 09:48:34,556,1,0
C1663,P0033,2025-11-07 23:27:51,587,9,0
C1168,P0133,2025-11-03 05:24:27,411,11,0
C1394,P0089,2025-10-21 14:40:38,445,3,0
C0781,P0128,2026-05-28 06:42:23,568,3,0
C1553,P0165,2025-06-14 01:44:38,17,14,1
C0987,P0084,2025-10-27 23:54:33,316,13,0
C1128,P0083,2025-08-05 20:36:44,202,12,0
C1468,P0103,2025-07-15 03:02:19,372,9,0
C1173,P0042,2025-07-21 07:42:47,206,10,0
C1268,P0157,2025-06-16 02:05:28,468,1,0
C0913,P0030,2025-08-16 08:07:23,441,13,0
C1774,P0019,2025-12-12 05:44:51,569,5,1
C1297,P0174,2026-06-02 12:07:25,217,5,1
C1897,P0104,2025-10-23 09:47:01,196,13,0
C1713,P0147,2026-01-18 12:00:42,384,7,0
C1105,P0193,2026-01-14 03:13:01,553,9,0
C1862,P0154,2026-02-14 04:33:55,575,9,0
C0240,P0118,2025-10-13 22:30:20,208,3,0
C1374,P0176,2026-06-07 06:22:11,147,13,0
C0272,P0020,2025-11-26 23:24:46,304,10,0
C0046,P0095,2025-08-19 05:57:17,68,13,0
C1667,P0009,2025-12-20 15:09:26,463,11,0
C1433,P0042,2025-09-06 10:55:53,510,14,0
C1097,P0084,2025-09-08 10:12:48,63,5,1
C1482,P0150,2026-06-03 08:27:34,161,9,1
C1597,P0064,2026-05-25 11:50:18,207,1,0
C1781,P0106,2025-12-13 16:13:55,126,14,0
C1206,P0103,2026-05-26 03:49:09,320,14,0
C1797,P0113,2025-11-27 11:26:41,410,10,0
C0949,P0070,2026-05-25 05:56:23,164,11,0
C1162,P0167,2025-12-26 01:33:48,251,2,1
C1567,P0012,2025-07-21 22:20:34,247,12,0
C1360,P0166,2025-09-12 11:04:16,198,4,0
C1669,P0139,2025-12-22 03:20:08,510,9,0
C1827,P0163,2025-11-18 18:01:06,443,11,0
C0608,P0117,2025-10-17 14:07:01,196,4,1
C0618,P0004,2025-07-01 15:10:44,534,3,0
C1988,P0020,2025-10-19 12:26:12,126,9,0
C0592,P0154,2025-06-26 16:42:11,541,4,0
C1193,P0059,2025-06-26 20:41:55,305,9,1
C1574,P0117,2025-12-14 01:19:21,131,5,0
C0399,P0003,2026-02-09 17:00:34,502,14,0
C0528,P0142,2025-06-13 08:12:48,269,7,0
C1422,P0134,2026-03-24 04:51:56,531,4,1
C0840,P0162,2025-10-30 03:49:26,364,1,0
C0864,P0122,2026-03-10 17:55:24,245,3,0
C1733,P0148,2025-07-04 20:42:44,596,7,0
C0135,P0050,2026-02-26 22:27:27,390,14,1
C1311,P0050,2025-07-04 08:22:03,193,9,1
C1550,P0133,2025-10-19 05:15:51,463,8,0
C1285,P0192,2025-08-16 09:10:25,117,6,1
C0864,P0036,2025-11-19 18:30:11,83,3,0
C1984,P0022,2025-09-28 19:46:58,316,1,0
C0204,P0184,2026-01-19 05:25:59,21,10,1
C0476,P0146,2026-05-10 02:21:02,433,14,0
C1592,P0080,2025-09-03 03:36:00,310,10,1
C1554,P0135,2026-05-09 04:03:11,526,5,0
C1877,P0131,2026-04-15 04:05:22,87,13,0
C1068,P0198,2026-05-14 13:41:01,497,3,1
C1042,P0093,2025-09-04 16:24:27,298,4,0
C1496,P0172,2026-05-22 14:25:04,567,3,1
C1144,P0068,2026-05-06 18:04:28,70,13,1
C0446,P0189,2025-10-03 22:16:51,162,2,0
C0670,P0179,2026-05-06 08:02:55,250,8,0
C0944,P0033,2026-02-25 09:35:02,365,1,1
C0330,P0082,2026-05-10 05:41:41,75,9,0
C1939,P0079,2026-04-09 09:53:56,173,10,0
C0983,P0180,2026-01-12 15:38:37,264,6,1
C1796,P0005,2025-10-17 22:52:39,301,12,0
C0855,P0104,2025-07-26 15:21:20,121,5,1
C0957,P0075,2025-11-06 13:13:54,443,11,0
C1549,P0142,2025-10-30 11:27:12,192,8,1
C1305,P0115,2026-03-13 21:11:22,240,2,0
C0522,P0199,2026-03-08 22:58:36,54,12,0
C1166,P0015,2026-03-01 09:39:57,532,2,0
C0670,P0030,2025-08-29 07:11:22,86,12,0
C1008,P0077,2025-12-02 20:36:00,181,2,0
C0547,P0023,2025-07-24 00:01:17,110,1,0
C0230,P0115,2026-02-20 10:35:44,104,13,0
C1492,P0055,2025-06-16 15:21:10,199,8,0
C0424,P0059,2025-10-18 20:20:29,132,13,1
C0519,P0002,2025-10-06 09:56:48,224,10,0
C1572,P0160,2025-07-16 01:07:29,561,10,0
C1333,P0110,2026-02-03 09:29:46,525,11,0
C0599,P0114,2025-10-25 16:36:03,335,1,1
C1666,P0195,2025-09-07 15:15:34,15,2,1
C1531,P0163,2025-08-09 08:11:25,126,11,0
C1355,P0031,2026-05-05 17:35:01,352,14,0
C0412,P0153,2025-08-04 16:27:25,216,12,1
C1945,P0075,2025-07-27 22:23:36,471,12,0
C1665,P0187,2025-08-21 15:12:13,558,14,1
C0930,P0194,2026-03-19 20:04:24,534,13,0
C1267,P0133,2025-12-17 23:28:50,280,2,0
C0639,P0075,2025-09-06 10:22:19,578,14,0
C0480,P0032,2025-12-09 10:14:11,544,10,0
C0470,P0081,2026-01-05 21:20:10,538,11,0
C0467,P0164,2026-05-30 06:03:38,126,8,1
C0762,P0123,2026-03-10 12:46:08,312,4,0
C0924,P0078,2025-07-01 09:06:49,424,6,0
C1022,P0137,2025-07-19 12:48:28,577,10,0
C1119,P0040,2025-06-30 23:40:21,188,4,1
C0799,P0155,2025-06-19 01:53:26,190,9,1
C1433,P0069,2025-11-05 14:24:06,12,9,0
C0783,P0105,2025-11-23 12:04:55,375,5,0
C1107,P0039,2025-10-18 06:15:58,215,9,0
C1628,P0081,2026-03-23 17:58:12,494,3,1
C0639,P0191,2026-05-29 13:37:33,339,10,1
C1643,P0087,2026-04-02 00:44:46,583,14,0
C0387,P0146,2025-08-08 07:55:25,157,11,0
C1684,P0186,2026-02-18 14:00:28,353,6,1
C0178,P0121,2025-08-03 16:42:05,491,10,0
C1685,P0029,2026-05-17 05:36:34,356,10,1
C0013,P0047,2025-07-15 18:52:33,155,2,0
C1239,P0132,2025-09-09 23:40:34,376,1,0
C0252,P0195,2025-12-02 10:12:04,345,5,0
