transaction_id,customer_id,product_id,purchase_date,quantity,unit_price,total_amount,payment_method,returned
T06011,C1035,P0080,2026-06-01 11:30:56,1,444.45,444.45,Cash on Delivery,0
T06012,C0744,P0115,2026-06-07 02:26:29,2,491.01,982.02,Cash on Delivery,1
T06013,C0374,P0019,2026-01-23 19:03:20,4,332.95,1331.8,Card,0
T06014,C0032,P0018,2026-04-18 09:55:10,2,90.82,181.64,Mobile Money,1
T06015,C0140,P0151,2025-10-30 14:07:50,1,173.61,173.61,Mobile Money,0
T06016,C1045,P0058,2026-04-24 03:04:55,1,498.88,498.88,Card,1
T06017,C0733,P0149,2025-12-17 07:17:08,1,311.04,311.04,Mobile Money,0
T06018,C1583,P0029,2026-02-18 10:46:10,3,387.26,1161.78,Cash on Delivery,0
T06019,C1449,P0140,2026-02-14 01:33:39,2,254.05,508.1,Mobile Money,0
T06020,C1047,P0019,2026-03-12 08:21:09,4,332.95,1331.8,Card,0
T06021,C0922,P0133,2025-09-13 12:49:48,2,174.23,348.46,Card,0
T06022,C1588,P0117,2025-08-27 00:31:58,3,155.12,465.36,Card,0
T06023,C0167,P0010,2025-06-24 18:45:01,2,487.01,974.02,Mobile Money,0
T06024,C1631,P0151,2025-10-15 04:21:51,3,173.61,520.83,Cash on Delivery,1
T06025,C0896,P0072,2025-12-18 21:10:42,1,339.47,339.47,Cash on Delivery,0
T06026,C1296,P0048,2026-04-28 04:09:21,4,446.82,1787.28,Mobile Money,1
T06027,C1012,P0174,2025-07-11 10:38:43,3,351.98,1055.94,Card,0
T06028,C0560,P0095,2026-02-08 22:21:20,1,17.04,17.04,Mobile Money,1
T06029,C1525,P0197,2025-11-05 06:38:18,3,98.12,294.36,Mobile Money,1
T06030,C0861,P0153,2025-08-04 06:36:04,1,468.64,468.64,Mobile Money,0
T06031,C1573,P0104,2025-06-18 06:58:47,1,108.41,108.41,Card,0
T06032,C0541,P0102,2026-04-11 00:02:23,3,189.48,568.44,Mobile Money,0
T06033,C1275,P0058,2026-03-29 10:47:11,1,498.88,498.88,Cash on Delivery,1
T06034,C1110,P0094,2026-01-10 04:41:38,3,118.94,356.82,Mobile Money,0
T06035,C1022,P0110,2025-07-27 23:44:42,1,253.25,253.25,Card,0
T06036,C1321,P0196,2025-11-10 07:57:58,3,57.84,173.52,Cash on Delivery,1
T06037,C0393,P0178,2026-04-08 00:34:07,4,473.89,1895.56,Card,0
T06038,C0155,P0187,2026-02-08 07:36:00,2,115.68,231.36,Mobile Money,0
T06039,C0110,P0109,2025-12-18 04:46:12,3,434.2,1302.6,Mobile Money,0
T06040,C1757,P0106,2026-02-12 14:15:36,3,164.66,493.98,Mobile Money,1
T06041,C0784,P0007,2025-12-20 16:01:24,2,95.79,191.58,Cash on Delivery,0
T06042,C1056,P0049,2025-09-11 05:15:14,1,181.37,181.37,Card,0
T06043,C0992,P0089,2025-11-15 02:19:08,4,51.37,205.48,Mobile Money,0
T06044,C0378,P0019,2026-06-01 16:01:47,3,332.95,998.85,Cash on Delivery,1
T06045,C1266,P0060,2026-01-21 18:00:11,3,175.81,527.43,Cash on Delivery,0
T06046,C1606,P0029,2025-10-30 20:32:28,3,387.26,1161.78,Cash on Delivery,1
T06047,C0685,P0083,2025-06-23 06:45:36,1,333.43,333.43,Cash on Delivery,1
T06048,C0858,P0155,2026-05-06 15:34:33,1,214.62,214.62,Card,0
T06049,C1297,P0163,2026-05-03 03:28:09,3,479.48,1438.44,Mobile Money,1
T06050,C1649,P0035,2025-06-15 10:55:02,3,165.97,497.91,Cash on Delivery,0
T06051,C1658,P0158,2025-11-13 14:28:09,1,465.72,465.72,Mobile Money,1
T06052,C0491,P0048,2025-09-24 19:21:36,1,446.82,446.82,Cash on Delivery,0
T06053,C1013,P0017,2025-12-10 19:54:22,1,65.41,65.41,Cash on Delivery,0
T06054,C0210,P0015,2026-06-03 00:59:41,4,405.16,1620.64,Mobile Money,1
T06055,C1166,P0112,2025-10-02 07:02:52,2,445.55,891.1,Card,0
T06056,C1702,P0173,2025-06-29 05:26:27,1,434.1,434.1,Mobile Money,0
T06057,C1739,P0191,2025-06-18 19:57:23,3,484.8,1454.4,Mobile Money,0
T06058,C1328,P0011,2025-11-09 06:19:36,1,393.66,393.66,Card,0
T06059,C1561,P0154,2025-09-22 01:35:12,3,402.72,1208.16,Cash on Delivery,0
T06060,C0221,P0189,2025-11-26 05:59:11,2,446.12,892.24,Card,1
T06061,C1442,P0110,2025-07-09 14:08:42,2,253.25,506.5,Mobile Money,1
T06062,C1801,P0090,2026-05-17 21:00:12,1,128.98,128.98,Card,0
T06063,C1483,P0040,2026-03-24 23:39:36,1,59.89,59.89,Mobile Money,0
T06064,C1142,P0007,2025-09-08 19:33:16,2,95.79,191.58,Cash on Delivery,1
T06065,C1438,P0194,2025-06-10 09:50:34,4,369.86,1479.44,Cash on Delivery,0
T06066,C0823,P0196,2025-08-28 09:28:08,2,57.84,115.68,Cash on Delivery,0
T06067,C1142,P0014,2025-07-15 13:55:48,1,11.57,11.57,Card,0
T06068,C0892,P0077,2025-09-05 07:04:54,1,450.71,450.71,Mobile Money,0
T06069,C1050,P0172,2025-09-21 22:22:08,2,75.78,151.56,Card,0
T06070,C0654,P0128,2025-09-09 16:27:15,2,276.87,553.74,Card,0
T06071,C1494,P0136,2026-04-15 21:22:07,4,248.35,993.4,Mobile Money,0
T06072,C0853,P0167,2026-03-05 09:40:37,1,279.08,279.08,Cash on Delivery,0
T06073,C1290,P0063,2025-06-16 09:38:14,2,382.0,764.0,Mobile Money,0
T06074,C0570,P0106,2026-01-07 07:52:36,1,164.66,164.66,Cash on Delivery,0
T06075,C1479,P0014,2026-01-22 03:40:13,1,11.57,11.57,Mobile Money,0
T06076,C0159,P0039,2025-11-01 14:43:38,2,249.43,498.86,Card,0
T06077,C1352,P0178,2025-06-17 08:24:35,4,473.89,1895.56,Cash on Delivery,1
T06078,C1935,P0112,2025-11-18 15:59:51,3,445.55,1336.65,Card,0
T06079,C1062,P0089,2025-08-22 02:02:16,3,51.37,154.11,Mobile Money,0
T06080,C1881,P0105,2025-06-10 03:54:58,3,74.34,223.02,Card,0
T06081,C1276,P0071,2026-04-19 09:24:47,2,196.43,392.86,Cash on Delivery,1
T06082,C0149,P0072,2025-07-10 15:46:16,2,339.47,678.94,Mobile Money,0
T06083,C0835,P0016,2025-12-16 01:20:42,3,119.29,357.87,Card,1
T06084,C0118,P0065,2025-09-11 19:52:45,1,318.6,318.6,Mobile Money,0
T06085,C0288,P0192,2025-07-05 15:15:21,1,112.32,112.32,Card,1
T06086,C0297,P0140,2025-09-06 12:50:22,3,254.05,762.15,Cash on Delivery,1
T06087,C1416,P0194,2025-10-02 23:01:01,1,369.86,369.86,Mobile Money,0
T06088,C0901,P0187,2025-12-04 22:11:11,1,115.68,115.68,Cash on Delivery,0
T06089,C0426,P0045,2025-08-15 09:41:15,2,148.43,296.86,Mobile Money,0
T06090,C1539,P0166,2026-02-27 08:04:51,3,226.98,680.94,Cash on Delivery,0
T06091,C0998,P0174,2025-08-22 03:35:27,4,351.98,1407.92,Mobile Money,0
T06092,C0801,P0150,2025-10-20 23:54:02,4,162.89,651.56,Mobile Money,1
T06093,C1809,P0032,2026-05-10 00:34:18,3,463.52,1390.56,Cash on Delivery,0
T06094,C1464,P0120,2025-11-28 13:32:38,2,30.58,61.16,Card,1
T06095,C1606,P0003,2025-09-12 08:52:34,4,82.22,328.88,Card,0
T06096,C1485,P0177,2025-08-26 21:23:39,3,432.25,1296.75,Mobile Money,0
T06097,C0977,P0118,2026-01-26 00:42:53,3,263.51,790.53,Card,1
T06098,C1297,P0149,2025-08-23 11:42:09,4,311.04,1244.16,Mobile Money,0
T06099,C1904,P0096,2025-07-05 03:25:36,1,497.3,497.3,Mobile Money,1
T06100,C1729,P0102,2025-12-05 05:34:05,4,189.48,757.92,Card,1
T06101,C0805,P0066,2025-08-24 11:59:20,3,400.18,1200.54,Mobile Money,1
T06102,C1876,P0152,2025-07-25 15:53:23,3,63.49,190.47,Cash on Delivery,0
T06103,C0789,P0111,2026-04-03 12:16:25,2,40.12,80.24,Card,1
T06104,C0291,P0106,2025-08-16 06:05:08,1,164.66,164.66,Cash on Delivery,0
T06105,C0655,P0166,2026-05-30 19:20:00,1,226.98,226.98,Cash on Delivery,0
T06106,C1962,P0114,2026-04-07 21:02:29,2,22.79,45.58,Mobile Money,1
T06107,C1131,P0094,2025-11-22 11:27:14,4,118.94,475.76,Card,0
T06108,C1047,P0167,2025-11-06 11:11:08,3,279.08,837.24,Card,0
T06109,C1164,P0105,2025-10-10 18:38:04,3,74.34,223.02,Cash on Delivery,0
T06110,C0594,P0198,2025-06-28 12:51:36,4,118.55,474.2,Card,0
T06111,C1462,P0121,2025-07-05 02:18:46,2,351.26,702.52,Mobile Money,1
T06112,C1180,P0088,2025-10-18 16:54:49,2,361.87,723.74,Mobile Money,0
T06113,C1605,P0079,2025-07-30 21:58:39,3,449.07,1347.21,Card,1
T06114,C0768,P0192,2026-04-24 05:54:36,4,112.32,449.28,Mobile Money,1
T06115,C1989,P0010,2025-11-12 00:41:50,4,487.01,1948.04,Mobile Money,0
T06116,C0812,P0135,2026-01-26 11:22:54,3,91.79,275.37,Card,0
T06117,C0094,P0151,2025-09-28 17:54:58,2,173.61,347.22,Card,0
T06118,C1773,P0116,2026-05-21 13:58:56,1,20.1,20.1,Card,0
T06119,C1684,P0165,2025-06-14 02:38:27,1,243.85,243.85,Mobile Money,0
T06120,C0231,P0172,2025-10-22 05:36:27,4,75.78,303.12,Card,0
T06121,C1610,P0070,2026-02-04 18:00:48,1,52.61,52.61,Mobile Money,0
T06122,C1378,P0179,2026-04-20 08:32:54,4,178.36,713.44,Card,0
T06123,C1705,P0159,2025-07-03 21:47:17,4,341.52,1366.08,Mobile Money,1
T06124,C1185,P0058,2025-10-18 23:22:20,1,498.88,498.88,Mobile Money,0
T06125,C1056,P0171,2025-11-01 16:04:20,3,275.23,825.69,Card,0
T06126,C1539,P0121,2025-12-03 01:05:04,3,351.26,1053.78,Card,0
T06127,C1449,P0129,2026-05-26 11:10:27,4,467.63,1870.52,Mobile Money,0
T06128,C0389,P0048,2025-12-15 00:11:44,3,446.82,1340.46,Card,0
T06129,C1774,P0077,2025-07-06 18:49:05,3,450.71,1352.13,Card,0
T06130,C1495,P0022,2025-11-23 07:45:56,1,200.6,200.6,Mobile Money,0
T06131,C0053,P0192,2025-08-08 10:43:57,4,112.32,449.28,Card,0
T06132,C1045,P0055,2026-05-03 00:33:42,1,281.26,281.26,Card,1
T06133,C1880,P0019,2026-02-14 17:25:07,1,332.95,332.95,Cash on Delivery,0
T06134,C0322,P0094,2025-07-27 14:27:22,4,118.94,475.76,Card,0
T06135,C1083,P0059,2026-01-14 23:32:01,1,253.83,253.83,Cash on Delivery,0
T06136,C1464,P0151,2026-03-09 13:21:30,3,173.61,520.83,Cash on Delivery,1
T06137,C1018,P0116,2026-03-14 00:28:24,2,20.1,40.2,Cash on Delivery,0
T06138,C1981,P0062,2026-01-12 19:52:48,2,278.68,557.36,Cash on Delivery,0
T06139,C1317,P0126,2026-04-20 02:50:27,3,349.51,1048.53,Cash on Delivery,0
T06140,C0607,P0182,2025-10-18 12:01:19,1,248.85,248.85,Card,0
T06141,C1678,P0078,2026-01-29 00:32:50,1,143.04,143.04,Mobile Money,0
T06142,C0607,P0105,2026-04-06 03:49:39,1,74.34,74.34,Card,0
T06143,C0319,P0190,2026-02-09 03:48:58,1,459.96,459.96,Cash on Delivery,0
T06144,C0020,P0195,2026-04-24 06:17:59,1,475.45,475.45,Mobile Money,0
T06145,C0235,P0043,2026-04-07 13:19:17,4,128.4,513.6,Mobile Money,0
T06146,C0554,P0085,2026-01-20 13:30:08,2,327.72,655.44,Mobile Money,1
T06147,C0453,P0108,2025-08-02 07:54:31,2,151.77,303.54,Cash on Delivery,0
T06148,C1901,P0074,2026-03-23 20:34:51,4,118.13,472.52,Mobile Money,0
T06149,C1214,P0115,2025-07-24 00:31:29,3,491.01,1473.03,Mobile Money,0
T06150,C0006,P0176,2026-01-09 21:10:27,1,46.99,46.99,Mobile Money,1
T06151,C1594,P0123,2025-11-01 05:20:02,2,25.33,50.66,Mobile Money,0
T06152,C0522,P0171,2026-01-23 21:37:38,2,275.23,550.46,Card,0
T06153,C1135,P0089,2025-09-13 04:48:25,2,51.37,102.74,Card,0
T06154,C1995,P0039,2025-09-29 08:59:54,1,249.43,249.43,Cash on Delivery,0
T06155,C1646,P0167,2026-04-25 11:36:39,3,279.08,837.24,Mobile Money,0
T06156,C0745,P0016,2025-11-20 02:52:02,1,119.29,119.29,Card,1
T06157,C1595,P0188,2025-10-14 00:27:14,4,489.06,1956.24,Card,0
T06158,C0464,P0051,2025-09-03 14:42:43,3,179.52,538.56,Cash on Delivery,0
T06159,C0568,P0043,2026-01-23 12:56:26,3,128.4,385.2,Cash on Delivery,1
T06160,C0316,P0121,2025-11-12 15:02:39,1,351.26,351.26,Mobile Money,0
T06161,C0454,P0115,2026-03-17 07:53:57,1,491.01,491.01,Mobile Money,0
T06162,C0612,P0175,2025-08-30 21:38:27,4,446.49,1785.96,Cash on Delivery,0
T06163,C0647,P0008,2026-01-17 13:01:14,3,8.5,25.5,Cash on Delivery,1
T06164,C0734,P0081,2026-05-03 15:21:44,4,85.01,340.04,Mobile Money,0
T06165,C0377,P0130,2026-02-01 06:13:24,1,370.26,370.26,Mobile Money,0
T06166,C0846,P0004,2026-04-13 04:30:01,2,170.19,340.38,Mobile Money,0
T06167,C0389,P0072,2025-11-16 02:38:07,1,339.47,339.47,Mobile Money,0
T06168,C0603,P0128,2026-05-04 07:06:27,1,276.87,276.87,Cash on Delivery,0
T06169,C1958,P0069,2026-01-04 11:05:05,3,258.49,775.47,Cash on Delivery,0
T06170,C0136,P0094,2026-01-17 00:01:21,1,118.94,118.94,Cash on Delivery,0
T06171,C1734,P0013,2026-02-04 09:00:35,4,305.73,1222.92,Mobile Money,0
T06172,C1288,P0178,2025-12-24 05:36:41,4,473.89,1895.56,Cash on Delivery,0
T06173,C0936,P0158,2025-12-20 16:37:20,1,465.72,465.72,Cash on Delivery,0
T06174,C0768,P0079,2026-03-02 08:29:38,2,449.07,898.14,Mobile Money,0
T06175,C0673,P0074,2025-12-06 13:58:46,3,118.13,354.39,Mobile Money,0
T06176,C0377,P0113,2025-10-16 09:53:17,4,291.54,1166.16,Cash on Delivery,1
T06177,C0974,P0033,2025-12-25 19:49:57,1,432.24,432.24,Mobile Money,0
T06178,C0710,P0096,2025-12-17 18:21:00,1,497.3,497.3,Card,1
T06179,C0828,P0069,2025-10-02 19:06:25,4,258.49,1033.96,Cash on Delivery,0
T06180,C0479,P0074,2025-07-16 21:42:14,3,118.13,354.39,Mobile Money,0
T06181,C1340,P0014,2025-08-09 21:54:04,1,11.57,11.57,Cash on Delivery,0
T06182,C1006,P0068,2025-09-13 10:40:24,4,166.35,665.4,Mobile Money,0
T06183,C1720,P0026,2026-05-19 05:28:20,4,295.44,1181.76,Card,0
T06184,C1642,P0137,2026-04-24 09:03:17,3,235.01,705.03,Card,1
T06185,C0851,P0024,2026-05-11 22:10:20,3,262.81,788.43,Card,0
T06186,C0681,P0194,2026-03-19 01:11:45,2,369.86,739.72,Cash on Delivery,0
T06187,C0546,P0036,2025-07-28 17:19:00,1,140.99,140.99,Mobile Money,0
T06188,C0211,P0121,2025-12-25 00:33:14,3,351.26,1053.78,Card,1
T06189,C0750,P0023,2025-10-21 20:11:41,4,461.33,1845.32,Mobile Money,0
T06190,C0442,P0172,2026-04-18 05:47:49,2,75.78,151.56,Card,1
T06191,C0534,P0059,2026-03-19 01:53:14,2,253.83,507.66,Cash on Delivery,1
T06192,C1368,P0109,2026-05-25 09:44:08,3,434.2,1302.6,Card,0
T06193,C0606,P0040,2025-11-07 10:33:16,1,59.89,59.89,Card,1
T06194,C0265,P0011,2026-06-07 02:49:13,1,393.66,393.66,Card,0
T06195,C1062,P0012,2025-09-19 10:16:30,2,491.7,983.4,Cash on Delivery,0
T06196,C1249,P0131,2025-10-29 02:14:03,2,366.37,732.74,Mobile Money,0
T06197,C0389,P0143,2025-11-03 16:04:58,3,320.02,960.06,Cash on Delivery,0
T06198,C0395,P0054,2025-12-21 17:46:38,4,471.74,1886.96,Card,1
T06199,C1697,P0121,2026-03-01 01:29:13,3,351.26,1053.78,Mobile Money,1
T06200,C1972,P0074,2026-04-07 02:32:59,1,118.13,118.13,Cash on Delivery,0
T06201,C1756,P0192,2025-10-12 00:36:53,3,112.32,336.96,Cash on Delivery,0
T06202,C0384,P0121,2025-07-13 22:23:44,1,351.26,351.26,Cash on Delivery,0
T06203,C0473,P0044,2026-02-01 09:35:41,2,105.52,211.04,Cash on Delivery,0
T06204,C1976,P0164,2025-09-08 10:15:03,4,163.06,652.24,Cash on Delivery,1
T06205,C0925,P0003,2026-01-19 07:50:28,2,82.22,164.44,Card,0
T06206,C0984,P0108,2026-04-29 12:41:45,4,151.77,607.08,Mobile Money,0
T06207,C1307,P0016,2025-12-17 01:23:57,4,119.29,477.16,Card,1
T06208,C1322,P0123,2025-06-24 08:38:19,2,25.33,50.66,Cash on Delivery,0
T06209,C0125,P0185,2026-05-20 12:09:57,2,342.11,684.22,Card,0
T06210,C1426,P0166,2025-09-04 22:25:45,4,226.98,907.92,Mobile Money,0
T06211,C1386,P0145,2026-05-06 10:04:40,2,406.55,813.1,Cash on Delivery,1
T06212,C0852,P0066,2026-03-11 06:10:07,4,400.18,1600.72,Card,0
T06213,C1959,P0009,2025-09-22 22:04:58,4,307.87,1231.48,Cash on Delivery,0
T06214,C0601,P0105,2026-06-05 20:28:39,1,74.34,74.34,Mobile Money,0
T06215,C0158,P0088,2026-02-13 01:28:14,2,361.87,723.74,Card,0
T06216,C1127,P0123,2025-06-11 04:44:18,2,25.33,50.66,Card,0
T06217,C0545,P0146,2025-10-08 14:56:05,3,196.12,588.36,Cash on Delivery,0
T06218,C0915,P0181,2026-05-31 15:23:30,4,128.12,512.48,Mobile Money,0
T06219,C1404,P0087,2025-08-19 17:15:50,1,374.51,374.51,Card,1
T06220,C1944,P0026,2026-04-09 16:12:20,1,295.44,295.44,Cash on Delivery,0
T06221,C1718,P0006,2025-09-09 14:31:03,4,469.58,1878.32,Mobile Money,0
T06222,C0260,P0039,2025-11-21 10:53:10,3,249.43,748.29,Card,1
T06223,C1328,P0128,2025-07-31 03:48:10,2,276.87,553.74,Cash on Delivery,1
T06224,C1818,P0060,2026-02-10 03:26:17,2,175.81,351.62,Cash on Delivery,0
T06225,C0854,P0077,2026-01-02 18:36:55,4,450.71,1802.84,Card,1
T06226,C1080,P0123,2025-08-04 00:16:19,1,25.33,25.33,Card,0
T06227,C1703,P0039,2025-07-19 18:25:44,1,249.43,249.43,Cash on Delivery,0
T06228,C0930,P0176,2026-02-26 01:11:41,1,46.99,46.99,Cash on Delivery,1
T06229,C0768,P0127,2026-06-04 18:05:46,1,458.03,458.03,Card,1
T06230,C1814,P0025,2026-04-19 19:46:09,1,197.4,197.4,Cash on Delivery,0
T06231,C1742,P0023,2025-09-06 02:52:10,1,461.33,461.33,Card,0
T06232,C0030,P0154,2025-07-17 16:38:20,4,402.72,1610.88,Card,0
T06233,C0231,P0166,2025-11-24 14:29:32,2,226.98,453.96,Cash on Delivery,0
T06234,C0729,P0103,2025-11-15 11:41:07,2,349.53,699.06,Mobile Money,0
T06235,C0746,P0077,2025-09-19 16:00:17,1,450.71,450.71,Card,0
T06236,C0095,P0073,2025-07-09 03:48:19,3,462.72,1388.16,Mobile Money,1
T06237,C1119,P0172,2025-10-21 08:52:40,3,75.78,227.34,Mobile Money,1
T06238,C1909,P0138,2026-06-05 16:45:28,3,309.85,929.55,Mobile Money,1
T06239,C1148,P0037,2025-07-01 04:50:28,3,64.2,192.6,Card,0
T06240,C1803,P0032,2026-02-28 03:36:06,4,463.52,1854.08,Card,0
T06241,C0621,P0176,2026-03-05 23:22:28,3,46.99,140.97,Card,0
T06242,C1072,P0092,2025-11-10 07:11:33,4,220.03,880.12,Cash on Delivery,0
T06243,C1501,P0045,2025-11-18 07:50:01,3,148.43,445.29,Card,1
T06244,C1668,P0033,2025-12-24 13:47:13,2,432.24,864.48,Cash on Delivery,0
T06245,C0218,P0047,2025-10-19 23:59:40,2,230.98,461.96,Card,0
T06246,C1183,P0053,2026-02-21 11:10:21,2,347.76,695.52,Mobile Money,0
T06247,C1625,P0159,2025-10-31 22:25:36,3,341.52,1024.56,Card,0
T06248,C1969,P0176,2025-06-13 19:29:54,4,46.99,187.96,Mobile Money,0
T06249,C0761,P0159,2026-05-22 01:51:11,3,341.52,1024.56,Cash on Delivery,0
T06250,C1261,P0101,2026-01-15 02:24:48,2,426.31,852.62,Cash on Delivery,0
T06251,C1339,P0172,2026-01-28 02:10:58,1,75.78,75.78,Mobile Money,0
T06252,C1860,P0023,2026-04-28 09:20:55,3,461.33,1383.99,Mobile Money,0
T06253,C1129,P0092,2026-04-29 22:33:49,2,220.03,440.06,Cash on Delivery,0
T06254,C1665,P0042,2025-12-06 11:42:06,1,283.82,283.82,Mobile Money,0
T06255,C1626,P0053,2026-03-19 22:32:42,4,347.76,1391.04,Cash on Delivery,0
T06256,C1396,P0174,2025-12-01 01:36:38,2,351.98,703.96,Cash on Delivery,0
T06257,C1174,P0087,2025-09-18 11:23:05,1,374.51,374.51,Cash on Delivery,0
T06258,C1144,P0115,2025-08-18 05:49:33,4,491.01,1964.04,Card,0
T06259,C0117,P0028,2025-08-24 04:05:05,1,86.81,86.81,Card,0
T06260,C0832,P0191,2026-02-11 07:28:20,1,484.8,484.8,Mobile Money,0
T06261,C0626,P0006,2025-12-19 02:15:36,2,469.58,939.16,Cash on Delivery,1
T06262,C1062,P0128,2025-11-22 01:53:58,1,276.87,276.87,Mobile Money,0
T06263,C1648,P0197,2026-01-15 06:44:21,1,98.12,98.12,Cash on Delivery,0
T06264,C0684,P0181,2025-07-20 02:08:11,1,128.12,128.12,Mobile Money,0
T06265,C1434,P0127,2025-11-03 20:37:18,2,458.03,916.06,Mobile Money,0
T06266,C1968,P0077,2025-08-15 07:33:23,3,450.71,1352.13,Card,0
T06267,C1358,P0158,2025-11-18 05:50:52,4,465.72,1862.88,Card,0
T06268,C1868,P0120,2025-09-26 01:29:14,3,30.58,91.74,Mobile Money,1
T06269,C0197,P0101,2026-02-10 01:36:34,3,426.31,1278.93,Mobile Money,0
T06270,C1675,P0120,2025-12-04 21:10:32,4,30.58,122.32,Mobile Money,0
T06271,C1562,P0083,2026-05-22 16:40:26,2,333.43,666.86,Card,0
T06272,C0735,P0128,2025-08-01 09:54:10,1,276.87,276.87,Cash on Delivery,0
T06273,C1620,P0083,2025-08-08 03:16:48,4,333.43,1333.72,Card,1
T06274,C0220,P0151,2026-05-31 14:48:40,1,173.61,173.61,Mobile Money,0
T06275,C1904,P0037,2025-08-21 10:21:31,4,64.2,256.8,Card,0
T06276,C0202,P0193,2025-08-10 19:55:21,2,315.64,631.28,Mobile Money,1
T06277,C1113,P0098,2026-04-07 01:09:53,4,476.77,1907.08,Mobile Money,0
T06278,C1729,P0183,2026-02-01 07:04:51,2,287.88,575.76,Card,0
T06279,C0716,P0160,2025-11-13 09:18:49,1,56.05,56.05,Cash on Delivery,0
T06280,C1246,P0115,2025-11-27 18:24:24,2,491.01,982.02,Card,0
T06281,C0771,P0141,2025-08-26 09:29:02,2,343.56,687.12,Card,0
T06282,C1576,P0170,2026-03-01 01:24:35,2,277.02,554.04,Card,0
T06283,C1084,P0074,2025-08-29 09:44:31,2,118.13,236.26,Mobile Money,0
T06284,C1409,P0011,2025-07-26 21:09:08,4,393.66,1574.64,Card,0
T06285,C1726,P0154,2025-06-18 08:11:15,2,402.72,805.44,Card,0
T06286,C0252,P0123,2025-11-19 10:11:45,1,25.33,25.33,Card,0
T06287,C0213,P0092,2026-03-07 10:52:36,4,220.03,880.12,Cash on Delivery,1
T06288,C0268,P0062,2026-06-07 20:15:32,2,278.68,557.36,Cash on Delivery,0
T06289,C0540,P0155,2026-05-26 01:28:46,3,214.62,643.86,Cash on Delivery,0
T06290,C1011,P0194,2026-04-15 13:13:40,4,369.86,1479.44,Mobile Money,0
T06291,C1159,P0107,2025-08-18 12:55:37,1,352.73,352.73,Cash on Delivery,1
T06292,C1959,P0095,2025-10-07 10:50:19,2,17.04,34.08,Cash on Delivery,0
T06293,C1383,P0118,2025-08-11 02:23:14,2,263.51,527.02,Card,0
T06294,C1342,P0073,2025-12-22 02:50:58,3,462.72,1388.16,Cash on Delivery,0
T06295,C1318,P0012,2026-03-23 10:53:44,1,491.7,491.7,Cash on Delivery,0
T06296,C1831,P0186,2026-02-08 08:23:56,4,241.47,965.88,Card,0
T06297,C1840,P0086,2026-03-19 01:14:11,4,13.95,55.8,Cash on Delivery,0
T06298,C1704,P0135,2026-05-23 03:09:25,4,91.79,367.16,Cash on Delivery,0
T06299,C1148,P0008,2025-08-01 05:59:40,4,8.5,34.0,Card,0
T06300,C1209,P0116,2025-11-02 12:56:54,2,20.1,40.2,Card,0
T06301,C1907,P0035,2025-10-07 18:52:44,1,165.97,165.97,Cash on Delivery,0
T06302,C1108,P0013,2026-01-07 17:13:57,3,305.73,917.19,Mobile Money,0
T06303,C0303,P0021,2025-12-09 06:48:22,1,484.94,484.94,Cash on Delivery,0
T06304,C1000,P0002,2025-09-06 12:15:02,4,390.95,1563.8,Mobile Money,0
T06305,C0640,P0030,2025-06-30 11:05:07,3,11.97,35.91,Cash on Delivery,0
T06306,C0461,P0055,2025-08-21 11:41:01,4,281.26,1125.04,Cash on Delivery,1
T06307,C0092,P0097,2025-12-17 03:10:53,4,457.86,1831.44,Mobile Money,0
T06308,C1820,P0024,2025-08-05 08:05:13,2,262.81,525.62,Card,1
T06309,C1385,P0117,2026-01-13 06:26:00,4,155.12,620.48,Cash on Delivery,0
T06310,C1459,P0093,2026-01-16 19:23:49,2,290.57,581.14,Mobile Money,0
T06311,C0078,P0150,2026-05-09 23:42:33,1,162.89,162.89,Card,1
T06312,C1038,P0074,2025-10-02 20:01:16,4,118.13,472.52,Cash on Delivery,1
T06313,C0416,P0045,2026-05-08 22:09:07,2,148.43,296.86,Mobile Money,0
T06314,C1632,P0062,2025-11-09 05:46:03,1,278.68,278.68,Card,0
T06315,C0468,P0067,2025-09-04 18:56:35,4,97.33,389.32,Mobile Money,0
T06316,C1143,P0061,2026-01-08 18:17:55,1,76.72,76.72,Mobile Money,0
T06317,C0080,P0087,2025-11-21 07:00:25,3,374.51,1123.53,Mobile Money,0
T06318,C1906,P0047,2026-01-12 22:36:36,3,230.98,692.94,Cash on Delivery,1
T06319,C0948,P0054,2025-09-06 12:46:22,3,471.74,1415.22,Card,0
T06320,C1815,P0072,2026-04-16 14:21:05,1,339.47,339.47,Mobile Money,0
T06321,C0779,P0158,2025-06-18 08:37:24,1,465.72,465.72,Cash on Delivery,1
T06322,C1653,P0163,2026-02-22 13:33:54,3,479.48,1438.44,Cash on Delivery,0
T06323,C0753,P0067,2026-05-03 23:35:48,3,97.33,291.99,Cash on Delivery,0
T06324,C1207,P0178,2025-08-25 16:42:29,4,473.89,1895.56,Mobile Money,0
T06325,C1091,P0077,2026-04-20 22:07:44,2,450.71,901.42,Cash on Delivery,0
T06326,C0685,P0148,2025-10-17 06:23:44,2,54.89,109.78,Card,1
T06327,C0916,P0035,2025-09-01 23:56:51,1,165.97,165.97,Card,1
T06328,C0055,P0024,2026-05-17 02:48:59,1,262.81,262.81,Card,1
T06329,C1497,P0137,2025-08-08 01:32:18,2,235.01,470.02,Cash on Delivery,0
T06330,C1463,P0144,2026-01-20 02:45:13,3,197.14,591.42,Mobile Money,0
